,Unnamed: 0,Unnamed: 0.1,user_ids,company_name,all_text,assist,balance_sc,benefit_sc,ca,contract,culture_sc,data,engineer,former_current,front,lead,management_sc,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,ny,other_states,overall_sc,research,security_sc,speacialist,support,test,wa,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,permanent,text_neg_score,text_neu_score,text_pos_score,num_neg_score,num_neu_score,num_pos_score,final_pbt_sc
5657,6360,643,cmp-review-ca24236e5435b588,Microsoft,Working at Microsoft is like learning at Harvard. The best in class of every area are hired there and the culture of that melting pot is infused with a daily (sometimes hourly) “drinking from the firehose” in creating and dispersing new technology and applications of that to the real world.Amazing place to work and learn.,0,2,5,0.0,0,5,0,0,1.0,1,0,4,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.851,0.149,0.0,0.0,1.0,0.5745
5658,6361,644,cmp-review-bbc570fa6d6bb03f,Microsoft,"Great benefits. However, the performance review process creates an unhealthy atmosphere and culture.Overall very good place to work.",0,3,5,0.0,0,4,0,0,0.0,0,0,3,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,4,0,3,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0.12,0.458,0.422,0.0,0.0,1.0,0.651
5659,6362,645,cmp-review-96afc2dfbb116672,Microsoft,"Microsoft really cares about their employees and really takes care of them. Microsoft management is awesome and very professional, and was one of the best company's I've ever worked for.One of the best company's I've worked for.",0,5,5,0.0,0,5,0,0,1.0,0,0,5,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.624,0.376,0.0,0.0,1.0,0.688
5660,6363,0,cmp-review-e1ac4059c5a2b0fc,Netflix,Is a very fast-pace working company.I learn that the job is very hard if you dont pay attention to things.i had to help others with the sorters and help them clean there area.Help them prepare the are for the next person to come.Not what I expected,0,4,4,0.0,0,4,0,0,0.0,0,0,2,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.034,0.779,0.188,0.0,0.5,0.5,0.32699999999999996
5661,6364,0,cmp-review-e1ac4059c5a2b0fc,Netflix,"Terrible place to work and very fire happy even on first offence. They care way to much about the stats then the employee. And because its ""netflix"" they just fire you for whatever. Its a huge revolving door. Plus your job consists of 8 hours a day, helping stupid people find the sign in button. No im not joking about that. Its about 85% of your day.Not what I expected",0,4,4,0.0,0,4,0,0,0.0,0,0,2,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.212,0.65,0.138,0.0,0.5,0.5,0.21300000000000002
5662,6365,0,cmp-review-e1ac4059c5a2b0fc,Netflix,"A typical day at work was taking phone calls, helping customers troubleshoot their Netflix. I learned a lot working for Netflix, some supervisors were really awesome and wiling to help you learn more about different departments while others were more about you just doing your job instead of helping you develop. Netflix says they are all about the ""culture,"" but what they preach is not everything you see when you actually start working there. A lot of what they say, doesn't actually happen. Which I get, sometimes it doesn't meet the business needs. But it shouldn't be promised if they are not going to go through with it. They were making some changes that were definitely going in the right direction which I was super excited to be a part of, but sadly because of some of their policies that they are just playing with in attendance area, I am no longer able to participate in. My favorite parts of the job was the people I got to work with and being able to dress and have my hair how I wanted. Though my number 1 favorite part was the chat department which they got ""rid"" of. It is one of the better call centers out there and one of the better companies I have worked for.Not what I expected",0,4,4,0.0,0,4,0,0,0.0,0,0,2,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.038,0.793,0.169,0.0,0.5,0.5,0.3155
5663,6366,0,cmp-review-e1ac4059c5a2b0fc,Netflix,"loved working at Netflix, the benefits were great and so were management. My position was eliminated so I left to find something else. I enjoyed my time there and am happy I had the experience I left with.Not what I expected",0,4,4,0.0,0,4,0,0,0.0,0,0,2,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.638,0.362,0.0,0.5,0.5,0.431
5664,6368,0,cmp-review-e1ac4059c5a2b0fc,Netflix,Netflix is a fun place to work at first the longer you work for them the harder it gets. Management doesn't careally about previous achievements. One slip up and boom job is almost always torn away.Not what I expected,0,4,4,0.0,0,4,0,0,0.0,0,0,2,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.043,0.875,0.082,0.0,0.5,0.5,0.26949999999999996
5665,6369,0,cmp-review-e1ac4059c5a2b0fc,Netflix,Not what I expected,0,4,4,0.0,0,4,0,0,0.0,0,0,2,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.5,0.5,0.25
5666,6377,1,cmp-review-fb23977e99c43493,Netflix,"A typical day at work was taking phone calls, helping customers troubleshoot their Netflix. I learned a lot working for Netflix, some supervisors were really awesome and wiling to help you learn more about different departments while others were more about you just doing your job instead of helping you develop. Netflix says they are all about the ""culture,"" but what they preach is not everything you see when you actually start working there. A lot of what they say, doesn't actually happen. Which I get, sometimes it doesn't meet the business needs. But it shouldn't be promised if they are not going to go through with it. They were making some changes that were definitely going in the right direction which I was super excited to be a part of, but sadly because of some of their policies that they are just playing with in attendance area, I am no longer able to participate in. My favorite parts of the job was the people I got to work with and being able to dress and have my hair how I wanted. Though my number 1 favorite part was the chat department which they got ""rid"" of. It is one of the better call centers out there and one of the better companies I have worked for.Productive and fun workplace",0,5,5,1.0,1,5,0,1,1.0,0,0,5,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.038,0.778,0.184,0.0,0.0,1.0,0.573
5667,6378,1,cmp-review-fb23977e99c43493,Netflix,"Netflix is the epitome of a big call center. If you like talking on the phone, and love helping others, this is the place for you. They give you a free Netflix account and tons of free food in the break rooms.Productive and fun workplace",0,5,5,1.0,1,5,0,1,1.0,0,0,5,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.663,0.337,0.0,0.0,1.0,0.6685
5668,6379,1,cmp-review-fb23977e99c43493,Netflix,"Netflix is a fantastic company who pays competitively, rewards great work, and focuses on innovation and creating an amazing product and experience for members.Productive and fun workplace",0,5,5,1.0,1,5,0,1,1.0,0,0,5,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.456,0.544,0.0,0.0,1.0,0.772
5669,6381,1,cmp-review-fb23977e99c43493,Netflix,Productive and fun workplace,0,5,5,1.0,1,5,0,1,1.0,0,0,5,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.476,0.524,0.0,0.0,1.0,0.762
5670,6388,2,cmp-review-5f5e3be52db4bdc0,Netflix,"Great well paying job for temporary
would recommend to anyone looking for a decent temp job with good pay. and good opportunity to network and meet people in the company.great company",0,4,5,0.0,1,5,0,0,1.0,0,0,5,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.034,0.552,0.415,0.0,0.0,1.0,0.6905
5671,6389,2,cmp-review-5f5e3be52db4bdc0,Netflix,Highly stressful work environment. Management is more interested in the bottom line than in its employees. Management felt that the employees were replaceable and the staff felt it.great company,0,4,5,0.0,0,5,0,0,1.0,0,0,5,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.107,0.804,0.089,0.0,0.0,1.0,0.491
5672,6391,2,cmp-review-5f5e3be52db4bdc0,Netflix,"Great Place to Work, Best Call Center that I have worked at, awesome benefits and amazing people! Totally fun job, and global call center so you have an opportunity to talk to people all over the worldgreat company",0,4,5,0.0,0,5,0,0,1.0,0,0,5,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.541,0.459,0.0,0.0,1.0,0.7295
5673,6392,2,cmp-review-5f5e3be52db4bdc0,Netflix,"loved working at Netflix, the benefits were great and so were management. My position was eliminated so I left to find something else. I enjoyed my time there and am happy I had the experience I left with.great company",0,4,5,0.0,0,5,0,0,1.0,0,0,5,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.63,0.37,0.0,0.0,1.0,0.685
5674,6393,2,cmp-review-5f5e3be52db4bdc0,Netflix,great company,0,4,5,0.0,0,5,0,0,1.0,0,0,5,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.196,0.804,0.0,0.0,1.0,0.902
5675,6403,3,cmp-review-64c37e281c4a28f1,Netflix,overall its a fun laid back place to work. We answered calls concerning billing and tech support and i learned alot of technical stuff dealing with the various electronic devices that are out there. the management and co workers were fun to be around. The hardest part of the job is not being able to assist all customers with their device issues due to at times it was the device itself. and the opposite of that is that it is enjoyable when we are able to fix their devices.Great,0,0,0,0.0,0,0,0,0,1.0,1,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.872,0.128,0.0,0.0,0.0,0.064
5676,6404,3,cmp-review-64c37e281c4a28f1,Netflix,assisting netflix members with there netflix ready devices which requires technical feedback. Also account maintenance but mst priority leaning on delivering amazing customer experience so that can drive great metrics. The other thing i admire is team meetings and individual meetings with supervisors t enhance team chemistry and self success.Great,0,0,0,0.0,0,0,0,0,1.0,1,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.724,0.276,0.0,0.0,0.0,0.138
5677,6405,3,cmp-review-64c37e281c4a28f1,Netflix,"The perk is the pay. The turnaround rate is obscene. Just don't and say you did.
The management doesn't care about employees and the job is so boring. It's the same 7 minute phone call over and over and over! It drives me crazy.Great",0,0,0,0.0,0,0,0,0,1.0,1,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.222,0.778,0.0,0.0,0.0,0.0,-0.111
5678,6406,3,cmp-review-64c37e281c4a28f1,Netflix,"My experience at Netflix was enriching as far as my knowledge is concerned. The requirements were well documented and I could fix the issues in the desired time. Later, I had to do a knowledge transfer which was an easy process too.

Also, the workplace is nice with well stocked snacks, drinks and free lunches everyday.Great",0,0,0,0.0,1,0,0,0,1.0,1,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.754,0.246,0.0,0.0,0.0,0.123
5679,6407,3,cmp-review-64c37e281c4a28f1,Netflix,Great,0,0,0,0.0,0,0,0,0,1.0,1,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.5
5680,6418,4,cmp-review-918512fb5c137249,Netflix,"The great thing working for Netflix is people generally loved the product, so there wasn't much animosity working their phones. Unfortunately Netflix and Amazon were feuding over customer service quality so the turnover at Netflix customer service center was enormous. They only hired the best and kept rotating our desks so we wouldn't notice our coworkers being replaced when their numbers dipped. Great pay though.Breakfast everyday.",0,5,3,1.0,0,5,0,0,1.0,1,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,5,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.076,0.68,0.243,0.0,1.0,0.0,0.08349999999999999
5681,6419,5,cmp-review-478937b2eb92250a,Netflix,"Internship was great. I met a lot of interesting people and learned a lot. Realized the field wasn't for me, but I enjoyed the experience. It made me realize I enjoy fast paced environments.Amazing people, awesome culture, competitive pay/benefits",1,3,5,0.0,1,5,0,1,1.0,0,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,4,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.573,0.427,0.0,0.0,1.0,0.7135
5682,6420,6,cmp-review-08f98085fdb3ee2a,Netflix,"good place to work until they decide that you are too opinionated and asks questions about why decisions are made by management. It's now a ""it's our way or the highway"" mentailityBest job I have ever had",0,5,5,1.0,0,5,0,1,1.0,0,1,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,5,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.921,0.079,0.0,0.0,1.0,0.5395
5683,6421,7,cmp-review-23dafc4598ac0bcf,Netflix,"This is the best company I've worked for just for the simple fact they hire, top talent, treat employees like adults (with respect and honesty), and in return, expect hard work. Hard work doesn't mean long hours, since that's up to you. With the unlimited time off policy, I can come in, expect to work 8 hours, but if an emergency comes in, I can leave at a moment's notice and stay out as long as I need, all while getting paid.Fun work place with TV's every where",1,5,5,0.0,0,5,0,0,1.0,1,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.075,0.798,0.126,0.0,0.0,1.0,0.5255
5684,6422,8,cmp-review-ef98fc93dadb3ffc,Netflix,Good people. Everyone is friendly and helpful. Lots of good projects. The people there are very talented and knowledgable. Collaboration is really effective.very stressful,0,2,3,0.0,0,2,0,0,1.0,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,3,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.097,0.487,0.416,0.0,1.0,0.0,0.15949999999999998
5685,6423,9,cmp-review-487fb77db70a2cf5,Netflix,"Been through several OM managers, most of the management I started with are gone. Things are totally different due to employee misuse. Rather than confront the abusers as they are favorites, everyone is punished.pays well and fun gig",0,4,4,1.0,0,4,0,0,0.0,1,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0,4,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.116,0.703,0.18,0.0,0.5,0.5,0.282
5686,6424,10,cmp-review-d5a38a8586638444,Netflix,"Great managent relaxed atmosphere, great trainers, plenty of opportunity for growth within the company. Their staff really loves and cares about their workers, and they're very friendly, but about the business as well.peaceful environment",0,5,5,0.0,0,5,0,0,0.0,0,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.594,0.406,0.0,0.0,1.0,0.7030000000000001
5687,6425,11,cmp-review-f200a9d1b6c9c90b,Netflix,"fun and peaceful place to work at. friendly and curious, was sad the it went to automated, and only a handful was required the operated the mechanicsIt's an amazing culture",0,5,5,1.0,0,5,0,0,1.0,1,1,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0,5,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.074,0.549,0.377,0.0,0.0,1.0,0.6515
5688,6426,12,cmp-review-c6c3b27868835057,Netflix,"netflix was a fun and interesting place to work, always changing and making things better, best manager I had was at netflix. benefits to get free dvds was nice toofun place to work",0,4,3,0.0,1,4,0,0,0.0,1,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,1,4,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.524,0.476,0.0,1.0,0.0,0.238
5689,6427,13,cmp-review-b7d85e728e0d123d,Netflix,Great company to work for especially if you enjoy talking about movies. The environment is a typical call center work place and is a fairly simple place to work for.loved everything about it!,0,5,5,0.0,0,5,0,0,1.0,1,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.787,0.213,0.0,0.0,1.0,0.6065
5690,6428,14,cmp-review-baacfa02e0a42cd4,Netflix,Netflix had a lot of benefits to my family. Their communication and culture was great to be in. Everyone was so nice and respectful to others. In some way it helped my family enjoy watching T.V.You'll get it all if you work hard for it,0,5,5,1.0,0,5,0,0,0.0,0,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0,5,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.025,0.676,0.299,0.0,0.0,1.0,0.637
5691,6429,16,cmp-review-94e6096688fb7e32,Netflix,Honestly more serious about their customers than they are about their employees. You don't exist unless something is donev incorrectly. There are small chances of advancement but not much. The pay is no where close to what it needs to be for their positions.Fantastic place to work,0,5,5,0.0,0,5,0,0,1.0,1,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.08,0.824,0.095,0.0,0.0,1.0,0.5075
5692,6430,17,cmp-review-ec742bb0a8c7bf41,Netflix,Working for Netflix was a wonderful experience. I was able to do work manually than ended up learning how to use the machines...Eventually I was able to run them aloneTech company for adults,0,4,5,1.0,0,4,0,1,0.0,0,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,4,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.887,0.113,0.0,0.0,1.0,0.5565
5693,6431,18,cmp-review-575453d234a3336c,Netflix,"Small group of people to work with.
Fast paced environment (inspecting 200+ DVDs per hour)
Hardest part of the job was waking up so early, but was nice to be off so early
Great benefits, including access to services 401k and morefun",0,3,3,0.0,0,3,0,0,1.0,0,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,1,3,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.742,0.258,0.0,1.0,0.0,0.129
5694,6432,20,cmp-review-b6e96ec3ff41bd9c,Netflix,"Netflix pays it's employees extremely well with included benefits that are hard to beat. The culture was a stressful environment with consistent changes, yet hardly any follow through.Netflix was a great place to work at.",0,5,5,1.0,0,5,0,0,1.0,0,0,5,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0.0,0,5,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.112,0.67,0.218,0.0,0.0,1.0,0.5529999999999999
5695,6433,21,cmp-review-2b5deb4d6b5a4a52,Netflix,I learned a lot about big scale production. The days were long but the people were all kind and professional. Great experience.Free Netflix,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,1,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.65,0.35,0.0,0.0,0.0,0.175
5696,6434,22,cmp-review-331bcc531e703596,Netflix,"Fast past call center specifically team driven, various different situations everyday. Overall good stable call center job with plenty of room for improvement.Great Place to Work",0,3,5,1.0,0,5,0,0,0.0,1,0,3,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,4,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.825,0.175,0.0,0.0,1.0,0.5875
5697,6435,23,cmp-review-7ade26c47301d14c,Netflix,"Autonomy, great compensation and the opportunity to work with the best of the best. This is an opportunity of a lifetime! Only problem is they spoil you and makes it impossible to find anything else that compares!Good pay and great people",0,5,5,0.0,0,4,0,0,0.0,0,0,5,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,1,5,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.07,0.543,0.387,0.0,0.0,1.0,0.6585
5698,6436,24,cmp-review-c9fac74e7f49b7e6,Netflix,"Its alright for a call center, it pays well but that is about it. They also have good benefits but getting time off here is almost impossible.We were able to watch tv on break and also use our phones in the breakroom",1,5,5,0.0,0,5,0,0,1.0,0,0,5,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.782,0.218,0.0,0.0,1.0,0.609
5699,6437,25,cmp-review-d6797659824429ad,Netflix,Typical day at work is coworkers greeting me as I walk in the call center and customers eager to speak to me to have their issues resolved. I learned that it's easier to sympathize with a customer than to argue. Hardest part about the job is staying confident in yourself when you have angry customers criticizing you for mistakes that may have been on their part. The most enjoyable part is meeting new people and creating new friendships.Very close knit enviroment,0,3,5,0.0,0,5,0,0,1.0,0,0,3,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.112,0.699,0.19,0.0,0.0,1.0,0.5389999999999999
5700,6438,27,cmp-review-6e14ba9a979f1f80,Netflix,Shifts are unstable and you have to be willing to change your schedule during shift bidding. If you are in college it may be difficult to set a consistent schedule.It was a very fun and laid back place to work.,0,0,0,0.0,0,0,0,0,1.0,0,0,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.115,0.803,0.082,0.0,0.0,0.0,-0.0165
5701,6439,28,cmp-review-28e15b9693a08627,Netflix,"Taking on a queue of thousands of calls on a daily basis taught me patience and fast problem solving skills, both are things I carry with me each day. It was a really team player type of environment I had the chance to work closely with management daily which taught me leadership skills. The most enjoyable part of my job here had to be talking to my customers giving them a great experience with each call made my day.Productive and fun place to work",0,3,4,1.0,0,4,0,0,1.0,0,0,4,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,4,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.03,0.779,0.191,0.0,0.5,0.5,0.3305
5702,6440,29,cmp-review-d7d8fdebae6a3169,Netflix,"The job is not a difficult job, but it is very redundant and the constantly want improvement even when improvement is not easy. It is hard to come in to the same thing every day and it gets to the point you dread hearing the beep in your ear letting you know a call is coming. Most customers calling in are angry about things you cannot control such as being unable to take certain payment methods by phone or content you can't put on for them. you get at least one angry customer a day typically on average and it is difficult on your self esteem and it is an emotionally draining job. THAT is what makes it difficult not the job at hand itself.Used to be the best here in Salt Lake",0,4,5,0.0,0,3,0,0,1.0,0,0,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,4,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.108,0.713,0.179,0.0,0.0,1.0,0.5355
5703,6441,31,cmp-review-aacd6ce9c3ce6c8e,Netflix,I enjoyed listening to music while I worked on the machines. When I first started working there it was fun people were tired but for the most part happy. Shortly after I was hired they started laying off and firing most of the employees. They also kept changing and getting rid of supervisors and managers. It was also very difficult to progress even though they said there was room for growth.Best Place to work,1,5,5,0.0,0,5,0,0,1.0,0,0,5,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1,0.102,0.736,0.162,0.0,0.0,1.0,0.5299999999999999
5704,6442,32,cmp-review-ce834730c077ad5e,Netflix,"This is one of THE best places that I have ever had the opportunity working at. The work atmosphere is unlike any other. They are such a welcome, caring, fun, and open group of people. This is a place where you can literally be yourself, not feel judged, and just have an amazing time at work. They teach you, uplift you, and help you reach your goals in all aspects. I have learned so many things, and I am happy that I was able to work their because I think they have made me a better person overall, and I can take the skills that I learned there, and put them into my life.An amazing experience.",0,5,5,0.0,0,5,0,0,1.0,1,0,4,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,4,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1,0.0,0.734,0.266,0.0,0.0,1.0,0.633
5705,6443,33,cmp-review-e30c72fa476159f6,Netflix,"Worked the shipping and receiving office. Hours 9 am to 5:30. Unloaded daily deliveries of all DVD'S. Then the second half of the day I shipped out the Netflix swag for all 55 Hubs ( shirts to hats etc)
enter all shipment into a excel spreadsheet and sent daily tracking numbers to the managers. Once delivered enter the
data and tracking into a spreadsheet that was sent out weekly. Also took care of all the in house mail coming into the hub. We worked as a team always open discussions together. Loved the company.Its alright.",0,2,5,0.0,0,5,0,0,1.0,1,0,3,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,4,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1,0.0,0.875,0.125,0.0,0.0,1.0,0.5625
5706,6444,34,cmp-review-20c0bde656901662,Netflix,I just found that the company was a little too relaxed for my comfort. I don't appreciate the atmosphere. It makes it difficult for me to focus on the duties at hand.They do not care.,0,1,4,0.0,0,2,0,0,1.0,1,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,1,3,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1,0.186,0.678,0.136,0.0,0.5,0.5,0.225
5707,6445,35,cmp-review-74f640f4d695b3b4,Netflix,"This was one of the coolest jobs I have ever worked. The process of sending and receiving DVDs in the mail was cool. You will work hard, no slacking needed in this place.It Is a Great Job to an Extent",0,3,4,0.0,0,5,0,0,0.0,1,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,1,3,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1,0.082,0.773,0.145,0.0,0.5,0.5,0.28150000000000003
